Filesystem: -yaffs1- Test: -fileIO- Result: 40075 Cycles
FAILPARAM - Mean Erases: 100, Erase-Deviation: 0, Mean Ionizing Dose: 0, Ionizing Dose Deviation: 0
"pagenumber","erases","writes","reads"
873,101,202,182
874,101,202,182
875,101,202,182
876,101,202,181
877,101,202,182
878,101,202,182
879,101,202,182
880,101,202,182
881,101,202,181
882,101,202,182
883,101,202,182
884,101,202,182
885,101,202,182
886,101,202,181
887,101,202,182
888,101,202,182
889,101,202,182
890,101,202,182
891,101,202,181
892,101,202,182
893,101,202,182
894,101,202,182
895,101,202,182
896,101,203,184
897,101,203,183
898,101,202,182
899,101,202,182
900,101,202,182
901,101,202,181
902,101,202,182
903,101,202,182
904,101,202,182
905,101,202,182
906,101,202,181
907,101,202,182
908,101,202,182
909,101,202,182
910,101,202,182
911,101,202,181
912,101,202,182
913,101,202,182
914,101,202,182
915,101,202,182
916,101,202,181
917,101,202,182
918,101,202,182
919,101,202,182
920,101,202,182
921,101,202,181
922,101,202,182
923,101,202,182
924,101,202,182
925,101,202,182
926,101,202,181
927,101,202,182
928,101,202,182
929,101,202,182
930,101,202,182
931,101,202,181
932,101,202,182
933,101,202,182
934,101,202,182
935,101,202,182
936,101,202,181
937,101,202,182
938,101,202,182
939,101,202,182
940,101,202,182
941,101,202,181
942,101,202,182
943,101,202,182
944,101,202,182
945,101,202,182
946,101,202,181
947,101,202,182
948,101,202,182
949,101,202,182
950,101,202,182
951,101,202,181
952,101,202,182
953,101,202,182
954,101,202,182
955,101,202,182
956,101,202,181
957,101,202,182
958,101,202,182
959,101,202,182
960,101,203,185
961,101,203,182
962,101,202,182
963,101,202,182
964,101,202,182
965,101,202,182
966,101,202,181
967,101,202,182
968,101,202,182
969,101,202,182
970,101,202,182
971,101,202,181
972,101,202,182
973,101,202,182
974,101,202,182
975,101,202,182
976,101,202,181
977,101,202,182
978,101,202,182
979,101,202,182
980,101,202,182
981,101,202,181
982,101,202,182
983,101,202,182
984,101,202,182
985,101,202,182
986,101,202,181
987,101,202,182
988,101,202,182
989,101,202,182
990,101,202,182
991,101,202,181
992,101,202,182
993,101,202,182
994,101,202,182
995,101,202,182
996,101,202,181
997,101,202,182
998,101,202,182
999,101,202,182
1000,101,202,182
1001,101,202,181
1002,101,202,182
1003,101,202,182
1004,101,202,182
1005,101,202,182
1006,101,202,181
1007,101,202,182
1008,101,202,182
1009,101,202,182
1010,101,202,182
1011,101,202,181
1012,101,202,182
1013,101,202,182
1014,101,202,182
1015,101,202,182
1016,101,202,181
1017,101,202,182
1018,101,202,182
1019,101,202,182
1020,101,202,182
1021,101,202,181
1022,101,202,182
1023,101,202,182
1024,101,203,185
1025,101,203,183
1026,101,202,181
1027,101,202,182
1028,101,202,182
1029,101,202,182
1030,101,202,182
1031,101,202,181
1032,101,202,182
1033,101,202,182
1034,101,202,182
1035,101,202,182
1036,101,202,181
1037,101,202,182
1038,101,202,182
1039,101,202,182
1040,101,202,182
1041,101,202,181
1042,101,202,182
1043,101,202,182
1044,101,202,182
1045,101,202,182
1046,101,202,181
1047,101,202,182
1048,101,202,182
1049,101,202,182
1050,101,202,182
1051,101,202,181
1052,101,202,182
1053,101,202,182
1054,101,202,182
1055,101,202,182
1056,101,202,181
1057,101,202,182
1058,101,202,182
1059,101,202,182
1060,101,202,182
1061,101,202,181
1062,101,202,182
1063,101,202,182
1064,101,202,182
1065,101,202,182
1066,101,202,181
1067,101,202,182
1068,101,202,182
1069,101,202,182
1070,101,202,182
1071,101,202,181
1072,101,202,182
1073,101,202,182
1074,101,202,182
1075,101,202,182
1076,101,202,181
1077,101,202,182
1078,101,202,182
1079,101,202,182
1080,101,202,182
1081,101,202,181
1082,101,202,182
1083,101,202,182
1084,101,202,182
1085,101,202,182
1086,101,202,181
1087,101,202,182
1088,101,203,185
1089,101,203,183
1090,101,202,182
1091,101,202,181
1092,101,202,182
1093,101,202,182
1094,101,202,182
1095,101,202,182
1096,101,202,181
1097,101,202,182
1098,101,202,182
1099,101,202,182
1100,101,202,182
1101,101,202,181
1102,101,202,182
1103,101,202,182
1104,101,202,182
1105,101,202,182
1106,101,202,181
1107,101,202,182
1108,101,202,182
1109,101,202,182
1110,101,202,182
1111,101,202,181
1112,101,202,182
1113,101,202,182
1114,101,202,182
1115,101,202,182
1116,101,202,181
1117,101,202,182
1118,101,202,182
1119,101,202,182
1120,101,202,182
1121,101,202,181
1122,101,202,182
1123,101,202,182
1124,101,202,182
1125,101,202,182
1126,101,202,181
1127,101,202,182
1128,101,202,182
1129,101,202,182
1130,101,202,182
1131,101,202,181
1132,101,202,182
1133,101,202,182
1134,101,202,182
1135,101,202,182
1136,101,202,181
1137,101,202,182
1138,101,202,182
1139,101,202,182
1140,101,202,182
1141,101,202,181
1142,101,202,182
1143,101,202,182
1144,101,202,182
1145,101,202,182
1146,101,202,181
1147,101,202,182
1148,101,202,182
1149,101,202,182
1150,101,202,182
1151,101,202,181
1152,101,203,185
1153,101,203,183
1154,101,202,182
1155,101,202,182
1156,101,202,181
1157,101,202,182
1158,101,202,182
1159,101,202,182
1160,101,202,182
1161,101,202,181
1162,101,202,182
1163,101,202,182
1164,101,202,182
1165,101,202,182
1166,101,202,181
1167,101,202,182
1168,101,202,182
1169,101,202,182
1170,101,202,182
1171,101,202,181
1172,101,202,182
1173,101,202,182
1174,101,202,182
1175,101,202,182
1176,101,202,181
1177,101,202,182
1178,101,202,182
1179,101,202,182
1180,101,202,182
1181,101,202,181
1182,101,202,182
1183,101,202,182
1184,101,202,182
1185,101,202,182
1186,101,202,181
1187,101,202,182
1188,101,202,182
1189,101,202,182
1190,101,202,182
1191,101,202,181
1192,101,202,182
1193,101,202,182
1194,101,202,182
1195,101,202,182
1196,101,202,181
1197,101,202,182
1198,101,202,182
1199,101,202,182
1200,101,202,182
1201,101,202,181
1202,101,202,182
1203,101,202,182
1204,101,202,182
